MP,FG%,3P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
37.06,0.467,0.429,1.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,21.0
16.44,0.5,0.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0,2.0,4.0
15.28,0.16699999999999998,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0
35.15,0.353,0.28600000000000003,1.0,1.0,4.0,5.0,0.0,2.0,1.0,0.0,2.0,16.0
25.26,0.429,0.0,0.7140000000000001,1.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,11.0
19.16,0.33299999999999996,0.0,0.5,2.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0
12.28,0.5,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0
27.29,0.6,0.33299999999999996,0.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,2.0,13.0
24.47,0.364,0.0,0.778,2.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,15.0
24.03,0.6,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,8.0
22.53,0.75,0.0,0.75,2.0,3.0,5.0,2.0,3.0,0.0,0.0,4.0,9.0
20.22,0.667,0.667,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,11.0
30.14,0.444,0.4,1.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,13.0
22.04,0.75,0.0,0.7140000000000001,3.0,4.0,7.0,0.0,0.0,1.0,1.0,3.0,17.0
17.29,0.25,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0
16.45,0.8,1.0,0.8,0.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,13.0
15.19,0.889,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,17.0
13.36,0.5710000000000001,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,9.0
4.59,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38.01,0.25,0.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0
30.32,0.5,0.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,10.0
30.15,0.545,0.25,0.889,0.0,2.0,2.0,8.0,0.0,0.0,1.0,2.0,21.0
28.4,0.563,0.28600000000000003,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,20.0
26.51,0.429,0.0,0.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,6.0,18.0
21.55,0.375,0.5,0.5,1.0,1.0,2.0,8.0,0.0,0.0,2.0,1.0,8.0
21.01,1.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,5.0,3.0
17.45,0.444,0.33299999999999996,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,9.0
12.14,0.4,0.25,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0
6.26,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
6.2,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38.33,0.5710000000000001,0.5,0.0,0.0,2.0,2.0,9.0,0.0,1.0,2.0,0.0,18.0
34.52,0.43799999999999994,0.0,1.0,2.0,9.0,11.0,11.0,0.0,3.0,0.0,2.0,22.0
29.36,0.857,0.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,4.0,3.0,31.0
29.24,0.4,0.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
25.33,0.375,0.0,0.5,1.0,6.0,7.0,5.0,1.0,0.0,1.0,0.0,9.0
22.12,0.33299999999999996,0.25,1.0,3.0,6.0,9.0,4.0,3.0,1.0,0.0,1.0,6.0
19.47,0.33299999999999996,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0
17.51,0.33299999999999996,0.0,0.25,1.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,3.0
11.02,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
4.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
2.33,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
43.06,0.318,0.125,1.0,0.0,4.0,4.0,5.0,1.0,0.0,3.0,3.0,17.0
32.15,0.375,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,3.0,6.0
29.26,0.455,0.33299999999999996,0.5,2.0,5.0,7.0,3.0,3.0,0.0,1.0,0.0,12.0
22.37,0.5,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,8.0
20.57,0.462,0.0,0.75,2.0,4.0,6.0,0.0,1.0,1.0,2.0,5.0,15.0
30.07,0.5,0.33299999999999996,1.0,0.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,10.0
26.39,0.444,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,8.0
19.56,0.375,0.25,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,7.0
10.39,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0
4.19,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41.45,0.35700000000000004,0.0,0.667,0.0,4.0,4.0,7.0,0.0,0.0,2.0,5.0,12.0
38.01,0.348,0.125,1.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,4.0,27.0
33.25,0.636,1.0,1.0,5.0,6.0,11.0,0.0,1.0,0.0,1.0,4.0,16.0
25.57,0.4,0.0,0.75,2.0,5.0,7.0,2.0,0.0,1.0,0.0,3.0,15.0
16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
31.47,0.5,0.429,0.889,2.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,23.0
18.28,0.25,0.0,0.833,4.0,2.0,6.0,1.0,0.0,2.0,1.0,2.0,7.0
18.1,0.5,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,6.0,4.0
16.14,0.5,0.5,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,5.0
38.01,0.667,0.667,0.5710000000000001,1.0,4.0,5.0,8.0,1.0,0.0,1.0,2.0,22.0
35.47,0.35,0.4,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,29.0
31.55,0.643,0.0,0.75,3.0,11.0,14.0,7.0,0.0,1.0,1.0,1.0,21.0
23.56,0.545,0.0,0.667,1.0,2.0,3.0,5.0,3.0,0.0,2.0,4.0,14.0
23.08,1.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,5.0,12.0
24.37,0.4,0.33299999999999996,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,10.0
22.45,0.28600000000000003,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0
17.39,0.28600000000000003,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0
12.13,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0
9.59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39.08,0.41700000000000004,0.25,1.0,0.0,6.0,6.0,12.0,1.0,0.0,3.0,2.0,13.0
32.26,0.588,0.0,0.5,3.0,6.0,9.0,2.0,0.0,1.0,0.0,1.0,23.0
27.13,0.5,0.0,0.833,1.0,9.0,10.0,0.0,0.0,3.0,2.0,2.0,15.0
26.34,0.25,0.25,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0
21.38,0.33299999999999996,0.33299999999999996,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0
24.39,0.5,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0
23.4,0.5,0.0,0.5,0.0,7.0,7.0,4.0,1.0,1.0,2.0,0.0,13.0
19.34,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0
16.16,0.5,0.0,0.833,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0
8.52,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
33.26,0.41200000000000003,0.33299999999999996,0.6,3.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,18.0
30.12,0.25,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0
28.02,0.16699999999999998,0.25,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0
27.41,0.429,0.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,2.0,6.0
24.45,0.33299999999999996,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0
25.46,0.35700000000000004,0.25,1.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,14.0
23.18,0.33299999999999996,0.5,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,5.0,6.0
16.0,0.667,1.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,2.0,2.0,6.0
14.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
12.0,0.5329999999999999,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,17.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39.45,0.33299999999999996,0.0,0.25,1.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,11.0
33.39,1.0,0.0,0.833,1.0,9.0,10.0,1.0,0.0,1.0,3.0,5.0,15.0
27.32,0.16699999999999998,0.0,0.8,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0
22.39,0.364,0.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,1.0,10.0
19.52,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,4.0,2.0
28.08,0.313,0.28600000000000003,1.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,2.0,16.0
25.21,0.667,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,9.0
16.23,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14.22,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
12.2,0.16699999999999998,0.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
35.45,0.33299999999999996,0.0,0.0,1.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,6.0
35.2,0.444,0.5,0.833,0.0,11.0,11.0,6.0,0.0,1.0,1.0,3.0,27.0
34.37,0.43799999999999994,0.2,0.33299999999999996,1.0,1.0,2.0,2.0,2.0,0.0,3.0,5.0,16.0
32.35,0.43799999999999994,0.0,0.667,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,18.0
16.02,0.5,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,2.0,3.0,4.0
31.58,1.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,4.0
23.02,0.5,0.5,0.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0
15.13,0.16699999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
12.46,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2.42,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.59,0.35700000000000004,0.6,0.667,1.0,2.0,3.0,3.0,1.0,0.0,1.0,6.0,15.0
43.09,0.5,0.0,0.5,1.0,7.0,8.0,3.0,2.0,1.0,3.0,4.0,11.0
38.04,0.467,0.429,0.6,1.0,4.0,5.0,8.0,1.0,0.0,3.0,5.0,23.0
30.36,0.111,0.2,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0
27.38,0.7,0.0,0.0,1.0,6.0,7.0,4.0,1.0,0.0,2.0,2.0,14.0
32.16,0.47100000000000003,0.364,1.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,22.0
31.06,0.444,0.0,0.0,3.0,5.0,8.0,1.0,0.0,1.0,0.0,1.0,8.0
17.13,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0
40.03,0.33299999999999996,0.0,0.5,0.0,6.0,6.0,9.0,0.0,0.0,4.0,2.0,7.0
38.0,0.5,0.2,0.8,0.0,4.0,4.0,5.0,3.0,1.0,2.0,1.0,27.0
32.04,0.429,0.0,0.833,2.0,6.0,8.0,2.0,2.0,0.0,0.0,1.0,17.0
19.38,0.375,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0,6.0
15.12,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
37.42,0.6920000000000001,0.0,1.0,6.0,4.0,10.0,0.0,1.0,0.0,4.0,3.0,20.0
24.56,0.4,0.429,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,13.0
22.21,0.8,0.0,0.5,2.0,8.0,10.0,4.0,1.0,1.0,0.0,6.0,9.0
16.42,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0
13.06,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0
5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37.28,0.41200000000000003,0.0,0.5,5.0,6.0,11.0,1.0,0.0,1.0,2.0,2.0,16.0
36.44,0.316,0.0,1.0,0.0,2.0,2.0,10.0,1.0,0.0,1.0,2.0,19.0
30.19,0.615,0.25,0.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,2.0,17.0
28.33,0.5710000000000001,0.75,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,11.0
22.46,0.75,0.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,1.0,6.0
26.27,0.667,0.0,0.0,3.0,4.0,7.0,0.0,1.0,2.0,0.0,3.0,8.0
19.53,0.28600000000000003,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0
17.15,0.4,0.5,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0
11.16,0.25,0.0,0.5,2.0,3.0,5.0,2.0,0.0,0.0,2.0,2.0,4.0
9.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
39.52,0.5,0.5710000000000001,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,18.0
36.18,0.545,0.0,0.4,5.0,9.0,14.0,2.0,0.0,0.0,1.0,1.0,14.0
33.36,0.667,0.667,0.75,0.0,2.0,2.0,6.0,0.0,0.0,6.0,0.0,13.0
31.31,0.5,0.33299999999999996,1.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,2.0,16.0
30.38,0.33299999999999996,0.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,8.0
16.31,0.222,0.0,1.0,2.0,5.0,7.0,1.0,0.0,0.0,1.0,2.0,5.0
16.29,0.6,0.5,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,13.0
12.34,0.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
11.4,0.667,0.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0
10.51,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
36.54,0.545,0.5,0.75,0.0,1.0,1.0,3.0,4.0,0.0,3.0,2.0,28.0
36.44,0.267,0.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,10.0
31.34,0.7,0.75,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,17.0
23.35,0.667,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0
9.35,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0
34.16,0.41700000000000004,0.0,0.5,3.0,5.0,8.0,3.0,4.0,0.0,2.0,2.0,12.0
30.21,0.8,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0,8.0
18.34,0.2,0.25,1.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0
14.59,0.28600000000000003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
3.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.47100000000000003,0.0,1.0,3.0,9.0,12.0,2.0,3.0,3.0,7.0,2.0,19.0
30.41,0.611,0.75,1.0,2.0,3.0,5.0,6.0,2.0,1.0,0.0,1.0,30.0
24.48,0.6,0.0,0.667,2.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,8.0
24.22,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,8.0
20.24,0.16699999999999998,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,2.0
26.57,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,6.0
23.16,0.33299999999999996,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0
16.58,0.25,0.25,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0
14.41,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0
14.16,0.0,0.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,5.0,0.0,1.0
8.37,0.667,0.5,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0
37.03,0.7,1.0,0.833,0.0,2.0,2.0,7.0,3.0,0.0,2.0,2.0,20.0
30.36,0.28600000000000003,0.0,0.5,3.0,3.0,6.0,1.0,3.0,1.0,2.0,3.0,9.0
23.37,0.25,0.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,3.0,3.0,6.0
22.18,0.6,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,8.0
14.04,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0
30.58,0.4,0.33299999999999996,0.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,2.0,9.0
22.45,0.6,0.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0
21.21,0.6,0.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,2.0,2.0,14.0
20.37,0.667,0.0,0.33299999999999996,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,9.0
9.44,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.24,0.75,0.0,0.25,2.0,8.0,10.0,0.0,0.0,2.0,3.0,4.0,7.0
40.09,0.5,0.667,1.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,1.0,32.0
39.51,0.308,0.0,0.75,6.0,5.0,11.0,2.0,0.0,0.0,4.0,3.0,11.0
38.31,0.33299999999999996,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,5.0,11.0
36.12,0.33299999999999996,0.25,0.0,0.0,6.0,6.0,5.0,2.0,1.0,7.0,1.0,11.0
14.45,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
11.48,0.25,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0
9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
7.51,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0
28.43,0.385,0.5,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,12.0
27.29,0.455,0.0,0.625,1.0,2.0,3.0,0.0,1.0,4.0,3.0,5.0,15.0
26.27,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0
25.09,0.667,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,2.0,0.0,4.0
23.25,0.5710000000000001,0.8,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,12.0
36.26,0.33299999999999996,0.33299999999999996,0.5,0.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,11.0
24.1,0.41700000000000004,0.41700000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0
21.49,0.4,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,8.0
20.39,0.5,0.0,0.0,6.0,3.0,9.0,6.0,0.0,0.0,1.0,1.0,6.0
5.43,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
40.52,0.5,0.6,0.8,0.0,12.0,12.0,2.0,1.0,1.0,2.0,3.0,19.0
29.05,0.33299999999999996,0.0,0.33299999999999996,4.0,4.0,8.0,5.0,1.0,1.0,0.0,2.0,8.0
25.41,0.4,0.14300000000000002,1.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,21.0
24.19,0.667,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,1.0,9.0
23.42,0.5710000000000001,0.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,2.0,3.0,10.0
30.49,0.28600000000000003,0.0,0.75,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,7.0
24.18,0.583,0.0,0.5,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,15.0
22.19,0.33299999999999996,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0
18.55,0.5,0.5,0.0,2.0,4.0,6.0,0.0,1.0,2.0,1.0,1.0,3.0
39.32,0.5,0.75,0.5,0.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,26.0
37.0,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,10.0,3.0,0.0,4.0,3.0,10.0
35.1,0.5,0.0,0.429,2.0,6.0,8.0,0.0,3.0,2.0,1.0,4.0,15.0
31.28,0.35700000000000004,0.444,0.833,2.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,19.0
12.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
32.22,0.75,0.4,0.0,1.0,7.0,8.0,2.0,1.0,2.0,0.0,2.0,20.0
22.12,0.0,0.0,0.5,2.0,6.0,8.0,4.0,0.0,0.0,2.0,2.0,1.0
20.56,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
7.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.28,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.18,0.5,0.5,1.0,0.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,16.0
27.09,0.5,0.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,4.0,3.0,16.0
27.01,0.5,0.0,1.0,1.0,7.0,8.0,0.0,2.0,0.0,1.0,2.0,14.0
22.21,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0
14.51,0.667,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,4.0
28.12,0.33299999999999996,0.125,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,9.0
27.06,0.556,0.5,1.0,1.0,8.0,9.0,3.0,1.0,1.0,4.0,3.0,19.0
20.42,0.4,0.0,1.0,3.0,6.0,9.0,0.0,2.0,1.0,0.0,2.0,9.0
17.18,0.889,0.0,0.5,2.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,17.0
13.44,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.19,0.33299999999999996,0.5,0.75,3.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,10.0
29.49,0.583,0.33299999999999996,0.75,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,18.0
29.32,0.4,0.0,0.75,1.0,7.0,8.0,2.0,0.0,2.0,2.0,1.0,11.0
29.31,0.556,0.0,0.875,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,17.0
24.28,0.222,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0
25.07,0.455,0.25,1.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,2.0,14.0
20.57,0.5,0.667,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,6.0
18.11,0.5,1.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,5.0
10.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.45,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0
2.33,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.46,0.5710000000000001,0.0,0.8,0.0,1.0,1.0,10.0,2.0,0.0,4.0,1.0,20.0
26.03,0.667,0.0,1.0,2.0,6.0,8.0,3.0,3.0,2.0,2.0,2.0,21.0
26.03,0.429,1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,8.0
20.0,0.667,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,5.0,4.0
18.5,0.6,1.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,4.0,8.0
25.0,0.667,0.75,1.0,3.0,3.0,6.0,7.0,0.0,0.0,4.0,1.0,20.0
24.29,0.75,0.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,8.0
21.48,0.33299999999999996,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0
19.27,0.625,0.667,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,12.0
18.25,0.75,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0
7.03,0.5,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0
2.33,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
