3P%,AST,BLK,FG%,FT%,MP,PF,PTS,STL,TOV,TRB
0.28600000000000003,0.0,0.0,0.364,1.0,0.5129189944134078,0.0,0.21052631578947367,0.125,0.3,0.13333333333333333
0.5,0.0,0.09090909090909091,0.28600000000000003,1.0,0.4038058659217877,0.5,0.14035087719298245,0.125,0.3,0.1
0.0,0.0,0.0,0.4,0.0,0.30045391061452514,0.5,0.07017543859649122,0.125,0.0,0.1
0.33299999999999996,0.05,0.0,0.5,0.0,0.4579259776536313,0.16666666666666666,0.08771929824561403,0.25,0.0,0.1
0.4,0.2,0.0,0.556,0.0,0.4083449720670391,0.3333333333333333,0.21052631578947367,0.125,0.1,0.03333333333333333
0.75,0.2,0.09090909090909091,0.625,0.33299999999999996,0.34933659217877094,0.5,0.24561403508771928,0.125,0.1,0.06666666666666667
0.0,0.0,0.09090909090909091,0.5,0.0,0.2973114525139665,0.0,0.07017543859649122,0.0,0.0,0.03333333333333333
0.0,0.05,0.0,0.667,0.0,0.2360335195530726,0.0,0.07017543859649122,0.0,0.0,0.06666666666666667
0.0,0.55,0.09090909090909091,0.43799999999999994,0.875,0.74231843575419,0.6666666666666666,0.3684210526315789,0.375,0.6,0.2
0.0,0.1,0.18181818181818182,0.7,0.0,0.5792597765363129,0.6666666666666666,0.24561403508771928,0.0,0.3,0.2
0.0,0.05,0.0,0.583,1.0,0.5315991620111732,0.8333333333333334,0.3157894736842105,0.125,0.3,0.3333333333333333
0.5710000000000001,0.05,0.09090909090909091,0.7,0.667,0.5305516759776536,0.5,0.3508771929824561,0.25,0.1,0.16666666666666666
0.0,0.05,0.0,0.0,0.0,0.15939245810055866,0.0,0.0,0.0,0.1,0.1
0.0,0.15,0.18181818181818182,1.0,0.0,0.4464036312849162,0.3333333333333333,0.03508771929824561,0.0,0.1,0.06666666666666667
1.0,0.0,0.0,0.667,0.0,0.3748254189944134,0.0,0.08771929824561403,0.0,0.1,0.1
0.33299999999999996,0.05,0.0,0.33299999999999996,0.5,0.3348463687150838,0.16666666666666666,0.10526315789473684,0.0,0.0,0.03333333333333333
0.667,0.1,0.0,0.33299999999999996,0.75,0.3228002793296089,0.5,0.19298245614035087,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09462290502793295,0.5,0.0,0.0,0.0,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.024615921787709494,0.16666666666666666,0.0,0.0,0.1,0.0
0.0,0.15,0.18181818181818182,0.526,0.467,0.6529329608938547,0.5,0.47368421052631576,0.0,0.3,0.4
0.0,0.25,0.0,0.556,0.5,0.6173184357541899,0.16666666666666666,0.40350877192982454,0.375,0.2,0.06666666666666667
0.5,0.2,0.2727272727272727,0.455,0.75,0.5645949720670391,0.5,0.2807017543859649,0.125,0.3,0.1
0.0,0.0,0.0,0.0,0.5,0.3372905027932961,0.5,0.017543859649122806,0.0,0.1,0.03333333333333333
0.0,0.0,0.09090909090909091,0.5,0.5,0.33606843575418993,0.16666666666666666,0.07017543859649122,0.0,0.0,0.2
0.25,0.1,0.0,0.125,0.0,0.5302025139664804,0.5,0.05263157894736842,0.0,0.0,0.03333333333333333
0.667,0.05,0.09090909090909091,0.33299999999999996,0.0,0.4760824022346369,0.5,0.10526315789473684,0.25,0.0,0.06666666666666667
0.0,0.15,0.0,0.8,0.75,0.3575418994413408,0.3333333333333333,0.19298245614035087,0.125,0.1,0.4
0.0,0.15,0.0,0.25,0.0,0.2831703910614525,0.16666666666666666,0.03508771929824561,0.5,0.2,0.1
0.545,0.35,0.18181818181818182,0.522,0.8,0.6724860335195532,0.3333333333333333,0.5964912280701754,0.0,0.1,0.23333333333333334
0.5,0.35,0.0,0.579,0.0,0.6466480446927374,0.3333333333333333,0.40350877192982454,0.125,0.1,0.26666666666666666
0.0,0.05,0.0,0.125,0.0,0.5508030726256983,0.16666666666666666,0.03508771929824561,0.125,0.3,0.2
0.0,0.0,0.0,0.33299999999999996,0.0,0.4092178770949721,0.5,0.07017543859649122,0.125,0.2,0.1
0.0,0.05,0.0,0.2,1.0,0.303072625698324,0.0,0.07017543859649122,0.125,0.0,0.0
0.2,0.3,0.0,0.462,1.0,0.6192388268156425,0.6666666666666666,0.2631578947368421,0.25,0.0,0.13333333333333333
1.0,0.35,0.0,0.545,0.5,0.5645949720670391,0.3333333333333333,0.2631578947368421,0.125,0.2,0.1
0.0,0.1,0.0,0.6,0.0,0.23027234636871508,0.16666666666666666,0.10526315789473684,0.125,0.1,0.1
0.0,0.05,0.0,0.5,0.0,0.14699720670391062,0.3333333333333333,0.03508771929824561,0.0,0.2,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.004888268156424581,0.3333333333333333,0.0,0.0,0.0,0.0
0.0,0.05,0.2727272727272727,0.733,0.75,0.7229399441340781,0.16666666666666666,0.543859649122807,0.25,0.1,0.6
0.33299999999999996,0.35,0.0,0.389,0.5,0.6162709497206703,0.6666666666666666,0.2982456140350877,0.0,0.3,0.1
0.0,0.15,0.0,0.4,0.5,0.5995111731843575,0.16666666666666666,0.17543859649122806,0.25,0.5,0.06666666666666667
0.0,0.0,0.0,1.0,1.0,0.3392108938547486,0.5,0.10526315789473684,0.125,0.0,0.1
0.0,0.0,0.0,0.0,0.0,0.3350209497206704,0.0,0.0,0.0,0.0,0.03333333333333333
0.0,0.0,0.0,0.364,0.75,0.5275837988826816,0.6666666666666666,0.19298245614035087,0.0,0.2,0.2
0.5,0.05,0.0,0.727,0.0,0.4273743016759777,0.0,0.2982456140350877,0.0,0.0,0.0
0.0,0.0,0.09090909090909091,0.0,1.0,0.37081005586592175,0.16666666666666666,0.03508771929824561,0.0,0.0,0.13333333333333333
0.5,0.1,0.0,0.25,1.0,0.2164804469273743,0.5,0.08771929824561403,0.375,0.4,0.06666666666666667
0.0,0.1,0.2727272727272727,0.7140000000000001,0.375,0.6831354748603352,0.5,0.22807017543859648,0.0,0.2,0.3333333333333333
0.33299999999999996,0.15,0.09090909090909091,0.381,1.0,0.671263966480447,0.6666666666666666,0.3684210526315789,0.25,0.2,0.26666666666666666
0.0,0.05,0.18181818181818182,0.583,0.857,0.58606843575419,0.16666666666666666,0.3508771929824561,0.0,0.1,0.1
1.0,0.4,0.2727272727272727,0.364,1.0,0.5658170391061452,0.8333333333333334,0.2631578947368421,0.375,0.3,0.03333333333333333
0.0,0.15,0.09090909090909091,0.455,0.5,0.4797486033519553,0.0,0.21052631578947367,0.125,0.1,0.13333333333333333
0.0,0.2,0.09090909090909091,0.5,0.5,0.3186103351955307,0.3333333333333333,0.12280701754385964,0.125,0.2,0.1
0.0,0.0,0.09090909090909091,0.6,0.0,0.29783519553072624,0.16666666666666666,0.10526315789473684,0.0,0.0,0.13333333333333333
0.25,0.0,0.0,0.4,0.0,0.23533519553072627,0.3333333333333333,0.08771929824561403,0.0,0.0,0.13333333333333333
0.0,0.0,0.0,0.0,0.0,0.15974162011173185,0.16666666666666666,0.0,0.0,0.2,0.0
0.0,0.0,0.09090909090909091,0.0,0.0,0.15764664804469272,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333
0.33299999999999996,0.35,0.0,0.414,0.667,0.7407472067039106,0.16666666666666666,0.5614035087719298,0.0,0.4,0.2
0.0,0.25,0.2727272727272727,0.455,1.0,0.6489175977653632,0.6666666666666666,0.21052631578947367,0.25,0.1,0.3333333333333333
0.5,0.15,0.0,0.28600000000000003,0.75,0.6162709497206703,0.8333333333333334,0.15789473684210525,0.125,0.0,0.23333333333333334
1.0,0.35,0.09090909090909091,0.625,0.0,0.5464385474860335,0.16666666666666666,0.19298245614035087,0.125,0.4,0.23333333333333334
0.0,0.05,0.0,0.429,0.75,0.39368016759776536,0.5,0.2631578947368421,0.25,0.0,0.23333333333333334
0.0,0.05,0.0,0.429,0.667,0.49860335195530725,0.0,0.14035087719298245,0.125,0.0,0.06666666666666667
0.0,0.0,0.09090909090909091,0.5,0.5,0.4575768156424581,0.5,0.2631578947368421,0.0,0.1,0.43333333333333335
0.0,0.0,0.0,0.0,0.0,0.1321578212290503,0.5,0.0,0.0,0.0,0.13333333333333333
0.0,0.05,0.0,0.33299999999999996,0.0,0.09078212290502793,0.0,0.03508771929824561,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.022695530726256984,0.16666666666666666,0.0,0.0,0.1,0.0
0.0,0.15,0.09090909090909091,0.5,0.6,0.6178421787709497,0.5,0.2631578947368421,0.125,0.2,0.2
0.0,0.0,0.36363636363636365,0.857,0.0,0.5799581005586592,0.0,0.21052631578947367,0.125,0.0,0.23333333333333334
0.0,0.25,0.0,0.33299999999999996,0.0,0.43749999999999994,0.0,0.07017543859649122,0.25,0.5,0.16666666666666666
0.0,0.0,0.18181818181818182,0.25,0.0,0.3393854748603352,0.3333333333333333,0.07017543859649122,0.125,0.2,0.23333333333333334
0.0,0.0,0.0,0.25,0.0,0.16567737430167598,0.0,0.03508771929824561,0.125,0.1,0.0
0.0,0.2,0.0,0.25,0.0,0.5595321229050279,0.16666666666666666,0.10526315789473684,0.25,0.2,0.13333333333333333
0.0,0.15,0.0,0.6,1.0,0.39350558659217877,0.16666666666666666,0.24561403508771928,0.0,0.3,0.13333333333333333
0.0,0.05,0.0,0.4,0.0,0.3198324022346369,0.3333333333333333,0.07017543859649122,0.0,0.0,0.13333333333333333
0.0,0.0,0.0,0.5,0.0,0.29853351955307267,0.0,0.07017543859649122,0.25,0.1,0.2
0.0,0.0,0.0,0.429,0.0,0.25122206703910616,0.16666666666666666,0.10526315789473684,0.0,0.0,0.13333333333333333
0.0,0.0,0.0,0.25,0.0,0.19221368715083798,0.0,0.03508771929824561,0.0,0.1,0.0
0.0,0.15,0.2727272727272727,0.316,0.0,0.7042597765363129,0.16666666666666666,0.21052631578947367,0.0,0.2,0.5333333333333333
1.0,0.1,0.09090909090909091,0.4,0.75,0.6325069832402234,0.16666666666666666,0.21052631578947367,0.25,0.1,0.3
0.5,0.45,0.09090909090909091,0.583,0.0,0.5771648044692738,0.3333333333333333,0.2631578947368421,0.0,0.6,0.13333333333333333
0.0,0.05,0.09090909090909091,0.16699999999999998,0.0,0.4464036312849162,0.16666666666666666,0.03508771929824561,0.5,0.2,0.13333333333333333
0.375,0.0,0.0,0.267,1.0,0.44518156424581007,0.0,0.21052631578947367,0.0,0.2,0.0
0.0,0.0,0.0,0.5710000000000001,1.0,0.442213687150838,0.16666666666666666,0.17543859649122806,0.25,0.0,0.03333333333333333
0.0,0.25,0.0,0.667,0.0,0.34200418994413406,0.5,0.07017543859649122,0.0,0.1,0.03333333333333333
0.0,0.05,0.0,0.5,0.0,0.26623603351955305,0.3333333333333333,0.03508771929824561,0.125,0.2,0.03333333333333333
0.0,0.1,0.0,0.33299999999999996,0.0,0.24773044692737428,0.0,0.03508771929824561,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04434357541899441,0.0,0.0,0.0,0.1,0.03333333333333333
0.5,0.25,0.0,0.389,1.0,0.6112081005586592,0.16666666666666666,0.3333333333333333,0.0,0.2,0.13333333333333333
0.0,0.25,0.09090909090909091,0.35700000000000004,1.0,0.5815293296089385,0.0,0.21052631578947367,0.125,0.2,0.1
0.0,0.1,0.0,0.385,0.5,0.5488826815642458,0.16666666666666666,0.19298245614035087,0.125,0.1,0.1
0.0,0.05,0.09090909090909091,0.6920000000000001,0.75,0.5064594972067039,0.3333333333333333,0.3684210526315789,0.125,0.1,0.5
1.0,0.05,0.18181818181818182,1.0,0.0,0.40939245810055863,0.3333333333333333,0.05263157894736842,0.0,0.0,0.16666666666666666
0.8,0.0,0.09090909090909091,0.7,0.0,0.4216131284916201,0.3333333333333333,0.3157894736842105,0.125,0.3,0.06666666666666667
0.0,0.05,0.0,0.3,0.75,0.30097765363128487,0.3333333333333333,0.15789473684210525,0.0,0.0,0.13333333333333333
0.0,0.05,0.0,0.0,0.0,0.28212290502793297,0.0,0.0,0.125,0.0,0.1
0.0,0.15,0.0,0.33299999999999996,0.0,0.2494762569832402,0.5,0.03508771929824561,0.125,0.1,0.06666666666666667
0.0,0.1,0.0,0.2,0.0,0.21979748603351953,0.3333333333333333,0.03508771929824561,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.023568435754189945,0.0,0.0,0.0,0.0,0.0
0.5,0.35,0.09090909090909091,0.722,1.0,0.5864175977653632,0.3333333333333333,0.543859649122807,0.125,0.6,0.1
0.0,0.15,0.09090909090909091,0.5379999999999999,0.0,0.4935405027932961,0.16666666666666666,0.24561403508771928,0.0,0.0,0.3
0.0,0.05,0.0,0.5,0.2,0.4579259776536313,0.6666666666666666,0.19298245614035087,0.0,0.1,0.4
0.2,0.15,0.0,0.25,0.0,0.43645251396648044,0.0,0.08771929824561403,0.125,0.0,0.1
0.0,0.35,0.0,0.5710000000000001,0.0,0.3404329608938547,0.3333333333333333,0.14035087719298245,0.0,0.0,0.03333333333333333
0.25,0.0,0.0,0.5,0.0,0.4760824022346369,0.0,0.12280701754385964,0.25,0.0,0.23333333333333334
0.429,0.15,0.0,0.429,0.0,0.37307960893854747,0.3333333333333333,0.15789473684210525,0.0,0.0,0.03333333333333333
0.5,0.2,0.0,0.2,0.5,0.3676675977653631,0.16666666666666666,0.07017543859649122,0.0,0.2,0.03333333333333333
0.0,0.1,0.0,0.778,0.6,0.3374650837988826,0.16666666666666666,0.2982456140350877,0.125,0.0,0.23333333333333334
1.0,0.0,0.0,0.5,0.5,0.2318435754189944,0.0,0.10526315789473684,0.125,0.1,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.023568435754189945,0.0,0.0,0.0,0.0,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.023568435754189945,0.0,0.0,0.0,0.0,0.0
0.0,0.35,0.0,0.588,0.818,0.6466480446927374,0.6666666666666666,0.5087719298245614,0.25,0.1,0.13333333333333333
0.0,0.0,0.09090909090909091,0.667,0.5,0.5843226256983239,0.0,0.15789473684210525,0.0,0.2,0.1
0.4,0.15,0.0,0.33299999999999996,0.33299999999999996,0.5494064245810055,0.6666666666666666,0.19298245614035087,0.125,0.4,0.06666666666666667
0.0,0.25,0.09090909090909091,0.41700000000000004,0.5,0.5104748603351955,0.5,0.24561403508771928,0.25,0.1,0.16666666666666666
0.0,0.05,0.2727272727272727,0.429,1.0,0.4792248603351955,0.3333333333333333,0.14035087719298245,0.0,0.2,0.13333333333333333
0.0,0.05,0.0,0.5,1.0,0.49162011173184356,0.5,0.21052631578947367,0.0,0.1,0.06666666666666667
0.0,0.05,0.0,0.33299999999999996,0.0,0.33310055865921784,0.16666666666666666,0.07017543859649122,0.125,0.1,0.1
0.0,0.0,0.0,0.0,0.0,0.3205307262569832,0.16666666666666666,0.0,0.125,0.0,0.16666666666666666
1.0,0.0,0.0,1.0,0.0,0.24668296089385475,0.16666666666666666,0.05263157894736842,0.0,0.0,0.03333333333333333
1.0,0.05,0.18181818181818182,0.778,1.0,0.6307611731843575,0.5,0.5789473684210527,0.0,0.4,0.4
0.0,0.25,0.0,0.364,0.667,0.5853701117318436,0.5,0.21052631578947367,0.625,0.2,0.3333333333333333
0.667,0.4,0.0,0.4,0.9,0.5279329608938547,0.5,0.3333333333333333,0.25,0.2,0.1
0.0,0.0,0.0,0.0,0.5,0.4759078212290503,0.3333333333333333,0.017543859649122806,0.0,0.0,0.13333333333333333
1.0,0.1,0.0,0.5,0.0,0.43784916201117313,0.16666666666666666,0.15789473684210525,0.125,0.2,0.03333333333333333
0.75,0.15,0.0,0.7140000000000001,1.0,0.3931564245810056,0.6666666666666666,0.2631578947368421,0.0,0.0,0.03333333333333333
0.0,0.05,0.0,0.5,0.0,0.3550977653631285,0.0,0.14035087719298245,0.0,0.0,0.1
0.0,0.2,0.0,0.0,0.0,0.303072625698324,0.5,0.0,0.25,0.2,0.1
0.0,0.0,0.0,0.75,0.0,0.27985335195530725,0.5,0.10526315789473684,0.0,0.2,0.0
0.0,0.0,0.0,0.5,0.0,0.16602653631284917,0.16666666666666666,0.03508771929824561,0.0,0.1,0.03333333333333333
0.556,0.05,0.0,0.478,0.6,0.6372206703910615,0.16666666666666666,0.5263157894736842,0.0,0.0,0.23333333333333334
0.0,0.05,0.0,0.647,0.5,0.629713687150838,0.5,0.42105263157894735,0.25,0.3,0.26666666666666666
0.0,0.45,0.09090909090909091,0.444,1.0,0.5658170391061452,0.5,0.17543859649122806,0.0,0.4,0.13333333333333333
0.5,0.05,0.0,0.5,1.0,0.4020600558659218,0.5,0.15789473684210525,0.0,0.0,0.1
0.0,0.3,0.0,0.5,0.0,0.34933659217877094,0.6666666666666666,0.03508771929824561,0.0,0.1,0.06666666666666667
0.75,0.1,0.0,0.667,0.0,0.5958449720670391,0.5,0.2631578947368421,0.0,0.1,0.0
0.667,0.0,0.18181818181818182,0.7,0.75,0.36941340782122906,0.3333333333333333,0.3333333333333333,0.25,0.0,0.26666666666666666
1.0,0.05,0.0,0.857,0.0,0.2676326815642458,0.3333333333333333,0.2631578947368421,0.0,0.1,0.06666666666666667
0.0,0.4,0.0,0.33299999999999996,0.25,0.26606145251396646,0.0,0.05263157894736842,0.0,0.0,0.1
0.0,0.05,0.0,0.0,0.0,0.07891061452513966,0.16666666666666666,0.0,0.0,0.1,0.06666666666666667
0.4,0.05,0.09090909090909091,0.667,1.0,0.6307611731843575,0.16666666666666666,0.49122807017543857,0.125,0.1,0.3
0.667,0.5,0.0,0.625,1.0,0.5621508379888268,0.3333333333333333,0.43859649122807015,0.0,0.0,0.1
0.667,0.2,0.09090909090909091,0.636,0.0,0.5602304469273743,0.6666666666666666,0.3157894736842105,0.25,0.2,0.16666666666666666
0.0,0.2,0.0,0.444,1.0,0.5499301675977654,0.0,0.17543859649122806,0.125,0.1,0.06666666666666667
0.0,0.0,0.0,0.5,0.33299999999999996,0.3383379888268156,0.6666666666666666,0.14035087719298245,0.125,0.0,0.13333333333333333
0.0,0.15,0.0,0.308,1.0,0.48131983240223464,0.3333333333333333,0.19298245614035087,0.0,0.0,0.16666666666666666
0.0,0.0,0.2727272727272727,0.4,0.75,0.4212639664804469,0.3333333333333333,0.17543859649122806,0.0,0.2,0.1
0.0,0.0,0.09090909090909091,0.25,0.0,0.34916201117318435,0.3333333333333333,0.07017543859649122,0.125,0.0,0.16666666666666666
1.0,0.1,0.09090909090909091,0.667,1.0,0.26885474860335196,0.3333333333333333,0.17543859649122806,0.125,0.1,0.03333333333333333
0.0,0.5,0.0,0.5,1.0,0.7204958100558659,0.3333333333333333,0.21052631578947367,0.375,0.6,0.06666666666666667
0.667,0.05,0.0,0.41700000000000004,0.75,0.7019902234636871,0.3333333333333333,0.2631578947368421,0.125,0.1,0.13333333333333333
0.0,0.15,0.18181818181818182,0.5,1.0,0.597590782122905,0.8333333333333334,0.3684210526315789,0.0,0.3,0.26666666666666666
0.429,0.35,0.0,0.43799999999999994,0.8,0.5450418994413407,0.5,0.43859649122807015,0.0,0.4,0.1
0.0,0.0,0.0,0.833,0.0,0.5157122905027933,1.0,0.17543859649122806,0.0,0.0,0.3
0.0,0.05,0.09090909090909091,0.2,0.5,0.4933659217877095,0.6666666666666666,0.05263157894736842,0.25,0.0,0.1
0.0,0.05,0.18181818181818182,1.0,0.0,0.3723812849162011,0.3333333333333333,0.03508771929824561,0.25,0.0,0.06666666666666667
0.0,0.05,0.0,0.667,1.0,0.1272695530726257,0.0,0.10526315789473684,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07175279329608938,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00960195530726257,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.0,0.25,1.0,0.7026885474860335,0.6666666666666666,0.24561403508771928,0.25,0.4,0.13333333333333333
0.0,0.2,0.09090909090909091,0.6,0.75,0.6119064245810055,0.6666666666666666,0.42105263157894735,0.0,0.2,0.3
0.0,0.1,0.0,0.231,0.5,0.5644203910614525,0.6666666666666666,0.12280701754385964,0.0,0.0,0.3
0.0,0.0,0.09090909090909091,0.3,0.0,0.39018854748603354,0.16666666666666666,0.10526315789473684,0.125,0.0,0.43333333333333335
0.33299999999999996,0.05,0.0,0.25,0.0,0.3367667597765363,0.16666666666666666,0.05263157894736842,0.0,0.2,0.0
0.125,0.2,0.0,0.444,1.0,0.5673882681564246,0.5,0.3684210526315789,0.5,0.2,0.03333333333333333
0.5,0.0,0.0,0.4,0.0,0.4219622905027933,0.5,0.10526315789473684,0.125,0.1,0.1
0.0,0.0,0.0,0.667,0.0,0.3407821229050279,0.3333333333333333,0.07017543859649122,0.125,0.2,0.13333333333333333
0.0,0.0,0.0,0.0,0.0,0.16166201117318435,0.16666666666666666,0.0,0.125,0.2,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.05761173184357542,0.5,0.0,0.0,0.1,0.0
0.5710000000000001,0.35,0.0,0.462,1.0,0.6387918994413408,0.5,0.3508771929824561,0.0,0.3,0.13333333333333333
0.0,0.2,0.09090909090909091,0.16699999999999998,1.0,0.5768156424581006,0.3333333333333333,0.07017543859649122,0.0,0.0,0.06666666666666667
0.0,0.05,0.09090909090909091,0.5329999999999999,1.0,0.496159217877095,0.3333333333333333,0.3333333333333333,0.0,0.3,0.26666666666666666
0.0,0.15,0.09090909090909091,1.0,0.5,0.3938547486033519,0.6666666666666666,0.17543859649122806,0.0,0.4,0.3
0.0,0.1,0.18181818181818182,0.6,0.0,0.32210195530726254,0.3333333333333333,0.10526315789473684,0.0,0.0,0.13333333333333333
0.0,0.05,0.18181818181818182,0.5,0.33299999999999996,0.4397695530726257,0.6666666666666666,0.14035087719298245,0.0,0.1,0.13333333333333333
0.375,0.05,0.09090909090909091,0.5,0.0,0.42877094972067037,0.8333333333333334,0.2982456140350877,0.125,0.0,0.03333333333333333
0.33299999999999996,0.1,0.0,0.375,0.0,0.334322625698324,0.5,0.12280701754385964,0.0,0.3,0.1
0.0,0.15,0.09090909090909091,0.0,0.5,0.3322276536312849,0.5,0.017543859649122806,0.0,0.0,0.23333333333333334
0.0,0.05,0.0,0.667,0.0,0.19221368715083798,0.16666666666666666,0.07017543859649122,0.25,0.0,0.1
0.0,0.05,0.0,0.444,1.0,0.6312849162011173,0.5,0.3508771929824561,0.0,0.0,0.0
0.25,0.35,0.0,0.294,0.75,0.526536312849162,0.6666666666666666,0.24561403508771928,0.0,0.1,0.23333333333333334
0.33299999999999996,0.05,0.0,0.5,1.0,0.5244413407821229,0.5,0.2807017543859649,0.5,0.3,0.2
0.0,0.1,0.0,0.33299999999999996,1.0,0.40712290502793297,0.16666666666666666,0.07017543859649122,0.125,0.0,0.06666666666666667
0.0,0.0,0.09090909090909091,0.33299999999999996,0.0,0.37133379888268153,0.5,0.03508771929824561,0.125,0.0,0.13333333333333333
0.0,0.3,0.0,0.667,0.667,0.47363826815642457,0.16666666666666666,0.2807017543859649,0.125,0.2,0.13333333333333333
0.0,0.0,0.09090909090909091,0.33299999999999996,0.833,0.401536312849162,0.3333333333333333,0.15789473684210525,0.0,0.0,0.1
0.0,0.15,0.09090909090909091,0.0,0.0,0.3538756983240223,0.0,0.0,0.0,0.0,0.03333333333333333
1.0,0.0,0.0,0.5,1.0,0.2795041899441341,0.5,0.08771929824561403,0.0,0.0,0.1
0.0,0.0,0.0,0.2,0.0,0.19972067039106145,0.3333333333333333,0.03508771929824561,0.0,0.1,0.13333333333333333
0.0,0.05,0.0,0.33299999999999996,0.778,0.5974162011173184,0.3333333333333333,0.2982456140350877,0.0,0.2,0.16666666666666666
0.0,0.0,0.0,0.273,0.75,0.5146648044692738,0.0,0.15789473684210525,0.125,0.0,0.1
0.0,0.0,0.09090909090909091,0.25,0.75,0.4724162011173184,0.3333333333333333,0.08771929824561403,0.25,0.3,0.2
0.0,0.1,0.0,0.25,1.0,0.45914804469273746,0.16666666666666666,0.08771929824561403,0.0,0.3,0.1
0.0,0.0,0.09090909090909091,0.0,0.0,0.09252793296089384,0.0,0.0,0.0,0.0,0.13333333333333333
0.25,0.05,0.09090909090909091,0.2,0.75,0.6531075418994413,0.3333333333333333,0.15789473684210525,0.125,0.0,0.06666666666666667
0.2,0.0,0.0,0.28600000000000003,1.0,0.3861731843575419,0.16666666666666666,0.15789473684210525,0.0,0.2,0.0
0.0,0.0,0.0,1.0,1.0,0.25157122905027934,0.16666666666666666,0.07017543859649122,0.125,0.1,0.2
1.0,0.05,0.0,1.0,1.0,0.18208798882681562,0.0,0.17543859649122806,0.0,0.1,0.06666666666666667
0.0,0.0,0.0,0.0,0.0,0.17964385474860334,0.6666666666666666,0.0,0.0,0.1,0.06666666666666667
0.0,0.0,0.0,0.33299999999999996,1.0,0.1674231843575419,0.0,0.07017543859649122,0.0,0.0,0.03333333333333333
0.33299999999999996,0.0,0.0,0.2,0.0,0.12412709497206705,0.0,0.05263157894736842,0.0,0.2,0.1
0.0,0.0,0.09090909090909091,0.0,0.0,0.06075418994413408,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333
0.0,0.15,0.0,0.5,0.0,0.4748603351955307,0.3333333333333333,0.17543859649122806,0.0,0.2,0.3333333333333333
0.0,0.15,0.0,0.444,0.0,0.42597765363128487,0.5,0.14035087719298245,0.125,0.1,0.2
0.0,0.1,0.0,0.3,1.0,0.4244064245810056,0.0,0.14035087719298245,0.125,0.1,0.03333333333333333
0.5,0.05,0.0,0.556,0.0,0.3589385474860335,0.5,0.19298245614035087,0.375,0.1,0.16666666666666666
0.667,0.0,0.0,0.5,0.5,0.30289804469273746,0.6666666666666666,0.19298245614035087,0.125,0.1,0.2
0.0,0.2,0.0,0.33299999999999996,0.0,0.49127094972067037,0.16666666666666666,0.07017543859649122,0.125,0.1,0.03333333333333333
0.5,0.15,0.0,0.556,0.0,0.4067737430167598,0.16666666666666666,0.19298245614035087,0.125,0.1,0.06666666666666667
0.0,0.3,0.0,0.0,0.0,0.4065991620111732,0.3333333333333333,0.0,0.125,0.0,0.06666666666666667
0.0,0.0,0.09090909090909091,0.909,0.5,0.40502793296089384,0.8333333333333334,0.3684210526315789,0.0,0.2,0.26666666666666666
0.0,0.0,0.0,0.33299999999999996,0.8,0.253840782122905,0.3333333333333333,0.14035087719298245,0.125,0.1,0.23333333333333334
0.0,0.05,0.0,0.0,0.0,0.09532122905027933,0.0,0.0,0.0,0.1,0.0
0.0,0.05,0.0,0.0,0.0,0.09532122905027933,0.3333333333333333,0.0,0.125,0.0,0.06666666666666667
0.0,0.1,0.0,0.643,0.833,0.7732192737430167,0.8333333333333334,0.40350877192982454,0.125,0.3,0.26666666666666666
0.5,0.4,0.09090909090909091,0.35,1.0,0.7376047486033519,0.0,0.3333333333333333,0.125,0.6,0.36666666666666664
0.667,0.25,0.18181818181818182,0.545,1.0,0.6677723463687151,0.5,0.49122807017543857,0.25,0.1,0.2
0.25,0.1,0.0,0.308,0.0,0.5469622905027932,0.8333333333333334,0.17543859649122806,0.25,0.2,0.06666666666666667
0.0,0.0,0.18181818181818182,1.0,0.0,0.3016759776536313,0.6666666666666666,0.03508771929824561,0.375,0.1,0.06666666666666667
0.0,0.15,0.0,0.2,0.0,0.4973812849162011,1.0,0.03508771929824561,0.25,0.1,0.13333333333333333
0.0,0.0,0.0,0.4,0.0,0.3919343575418994,0.16666666666666666,0.07017543859649122,0.125,0.1,0.1
0.0,0.05,0.0,0.16699999999999998,0.0,0.31529329608938544,0.6666666666666666,0.03508771929824561,0.25,0.1,0.0
0.667,0.0,0.09090909090909091,0.6,0.0,0.2704259776536313,0.16666666666666666,0.14035087719298245,0.125,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0892108938547486,0.16666666666666666,0.0,0.0,0.0,0.0
0.0,0.05,0.18181818181818182,0.6920000000000001,0.33299999999999996,0.8123254189944135,0.16666666666666666,0.42105263157894735,0.375,0.2,0.8333333333333334
