"","AST","BLK","MP","PF","PTS","STL","TOV","TRB","TPP","FGP","FTP"
"12074",0.1,0,0.562674581005587,0.5,0.280701754385965,0.125,0.5,0.133333333333333,0,0.667,0
"12075",0.1,0,0.544692737430168,0.666666666666667,0.12280701754386,0,0,0.1,0.5,0.4,1
"12076",0.1,0,0.489350558659218,0.333333333333333,0.087719298245614,0.25,0.2,0.133333333333333,0.333,0.5,0
"12078",0,0,0.319483240223464,0,0.175438596491228,0.125,0.3,0,0.5,0.5,0
"12080",0,0,0.213337988826816,0,0.087719298245614,0,0.1,0.0666666666666667,0.25,0.286,0
"12083",0.15,0,0.612604748603352,0.333333333333333,0.087719298245614,0.25,0.2,0.0666666666666667,0,0.2,1
"12084",0.3,0.0909090909090909,0.602653631284916,0.166666666666667,0.315789473684211,0.375,0.2,0.3,0,0.412,0.667
"12085",0.05,0.0909090909090909,0.550628491620112,0.5,0.157894736842105,0.125,0.4,0.266666666666667,0,0.214,0.75
"12086",0,0.0909090909090909,0.394029329608939,0.166666666666667,0.105263157894737,0.125,0.1,0.0666666666666667,0,1,0
"12087",0.05,0.181818181818182,0.40572625698324,0.166666666666667,0.0350877192982456,0.25,0,0.0333333333333333,0,0.25,0
"12088",0,0,0.368540502793296,0,0.140350877192982,0.5,0,0.133333333333333,0,0.667,0
"12090",0,0,0.157995810055866,0.166666666666667,0.0701754385964912,0.125,0.1,0.0666666666666667,0,0.4,0
"12091",0.05,0,0.123777932960894,0.333333333333333,0.0350877192982456,0,0,0.0333333333333333,0,0.5,0
"12092",0.15,0,0.789804469273743,0.5,0.210526315789474,0.125,0.4,0.0666666666666667,0.5,0.625,0
"12093",0.55,0.0909090909090909,0.683833798882682,0,0.526315789473684,0.125,0.4,0.266666666666667,0,0.364,1
"12095",0.25,0.0909090909090909,0.56197625698324,0.166666666666667,0.12280701754386,0,0,0.166666666666667,0.333,0.429,0
"12096",0.1,0,0.491445530726257,0.666666666666667,0.263157894736842,0,0.5,0.2,0,0.538,0.5
"12098",0.05,0.0909090909090909,0.317213687150838,0.666666666666667,0.087719298245614,0.125,0,0.0333333333333333,0.5,0.5,0
"12099",0,0,0.176326815642458,0,0.0701754385964912,0.125,0.1,0.0666666666666667,0,1,0
"12102",0.3,0.0909090909090909,0.653456703910615,0.833333333333333,0.192982456140351,0.375,0,0.0666666666666667,0.25,0.222,1
"12105",0.1,0,0.236906424581006,0.166666666666667,0,0.25,0.1,0.0666666666666667,0,0,0
"12106",0.25,0,0.568610335195531,0,0.140350877192982,0.25,0.3,0.266666666666667,0,0.25,1
"12108",0.05,0.0909090909090909,0.246857541899441,0.333333333333333,0.0701754385964912,0,0,0,0,0.667,0
"12109",0.05,0,0.162534916201117,0.166666666666667,0.0526315789473684,0,0,0.0333333333333333,0,0.5,0.5
"12111",0.45,0.0909090909090909,0.777932960893855,0.166666666666667,0.228070175438596,0.125,0,0.3,0.5,0.5,0
"12112",0.45,0,0.581703910614525,0.666666666666667,0.403508771929825,0,0.3,0.133333333333333,0.25,0.611,0
"12113",0.05,0.181818181818182,0.548533519553073,0.666666666666667,0.157894736842105,0,0.3,0.166666666666667,0.25,0.4,0
"12114",0,0,0.52409217877095,0.666666666666667,0.385964912280702,0.25,0,0.233333333333333,0,0.556,0.667
"12116",0.05,0,0.565817039106145,0.666666666666667,0.228070175438596,0,0.1,0.0333333333333333,0,0.5,1
"12117",0.15,0,0.498428770949721,0.166666666666667,0.105263157894737,0,0,0.0666666666666667,0,0.231,0
"12118",0.05,0,0.159916201117318,0.333333333333333,0.0350877192982456,0.25,0,0.0333333333333333,0,0.333,0
"12120",0,0,0.0565642458100559,0,0,0,0,0,0,0,0
"12122",0,0,0.00418994413407821,0,0,0,0,0,0,0,0
"12123",0.15,0,0.77409217877095,0.5,0.508771929824561,0,0.3,0.533333333333333,0.6,0.529,0.727
"12124",0.25,0.0909090909090909,0.638268156424581,0.5,0.385964912280702,0,0.2,0.133333333333333,0.5,0.5,1
"12125",0.1,0,0.492667597765363,0,0.333333333333333,0.25,0,0.133333333333333,0.75,0.727,0
"12126",0.2,0,0.472765363128492,0.333333333333333,0.140350877192982,0.125,0.2,0.0333333333333333,1,0.375,0.5
"12128",0,0,0.58606843575419,0,0.157894736842105,0,0,0.366666666666667,0,0.333,0.5
"12131",0,0,0.130935754189944,0,0.087719298245614,0,0,0.0666666666666667,0.5,0.667,0
"12133",0.1,0.0909090909090909,0.685928770949721,0.333333333333333,0.491228070175439,0.25,0.2,0.566666666666667,0,0.6,0.588
"12134",0.5,0,0.681738826815642,0.5,0.385964912280702,0.625,0.5,0.2,0.75,0.636,1
"12135",0.1,0,0.612081005586592,0.666666666666667,0.421052631578947,0.125,0.3,0.0333333333333333,0.5,0.444,1
"12136",0,0,0.42161312849162,0.166666666666667,0.0350877192982456,0.125,0,0.0666666666666667,0,0.167,0
"12137",0,0.0909090909090909,0.318784916201117,0.333333333333333,0.0350877192982456,0,0,0.0666666666666667,0,0.5,0
"12139",0.05,0,0.46159217877095,0.333333333333333,0.087719298245614,0,0,0.1,0,0.333,0.5
"12140",0,0,0.19570530726257,0.166666666666667,0,0,0.2,0.166666666666667,0,0,0
"12141",0,0,0.123603351955307,0,0.0526315789473684,0,0.1,0.0333333333333333,0.5,0.5,0
"12142",0,0.0909090909090909,0.107716480446927,0.333333333333333,0.087719298245614,0.125,0.1,0,1,0.667,0
"12143",0.5,0,0.716480446927374,0.166666666666667,0.368421052631579,0.25,0.5,0.2,0.25,0.412,0.714
"12145",0.2,0.181818181818182,0.634951117318436,0.833333333333333,0.210526315789474,0,0.5,0.366666666666667,0,0.273,1
"12146",0.1,0,0.597241620111732,0.5,0.333333333333333,0.125,0.2,0.0666666666666667,0.6,0.615,0
"12147",0.05,0,0.406075418994413,0.333333333333333,0,0.25,0,0.0666666666666667,0,0,0
"12149",0.05,0.0909090909090909,0.315817039106145,0.5,0.0350877192982456,0,0,0.0666666666666667,0,0.2,0
"12150",0.05,0,0.299755586592179,0.166666666666667,0.245614035087719,0.25,0,0,0.4,0.5,0.8
"12152",0,0,0.00331703910614525,0,0,0,0,0,0,0,0
"12154",0.65,0,0.682960893854749,0.166666666666667,0.210526315789474,0,0.1,0.0666666666666667,0,0.667,0
"12156",0.1,0,0.494587988826816,0.666666666666667,0.228070175438596,0,0.3,0.266666666666667,0.5,0.556,1
"12158",0.1,0,0.44622905027933,0.333333333333333,0.210526315789474,0,0.1,0.0666666666666667,0,0.417,0.667
"12159",0.1,0.272727272727273,0.230272346368715,0.333333333333333,0.0175438596491228,0,0.1,0.0333333333333333,0,0,0.5
"12161",0.15,0,0.14804469273743,0.666666666666667,0,0,0.1,0.1,0,0,0
"12162",0,0,0.142108938547486,0.166666666666667,0.0526315789473684,0,0,0.1,0,0,0.75
"12163",0.15,0.181818181818182,0.725209497206704,0.666666666666667,0.526315789473684,0.375,0.2,0.2,0.2,0.37,0.9
"12164",0.5,0,0.704783519553073,0.333333333333333,0.543859649122807,0.5,0.3,0.1,0.5,0.524,0.75
"12165",0.05,0.272727272727273,0.698673184357542,0.666666666666667,0.315789473684211,0,0.3,0.666666666666667,0,0.6,0
"12167",0,0,0.20233938547486,0,0,0,0,0.0666666666666667,0,0,0
"12168",0.05,0.181818181818182,0.628666201117318,0.5,0.526315789473684,0.25,0.1,0.133333333333333,0.571,0.667,0.909
"12169",0,0,0.297311452513967,0.5,0,0,0,0,0,0,0
"12170",0.05,0.0909090909090909,0.281424581005587,0.166666666666667,0,0.125,0.2,0.0666666666666667,0,0,0
"12171",0,0,0.126222067039106,0,0,0,0,0,0,0,0
"12172",0,0,0.105796089385475,0.166666666666667,0,0,0,0,0,0,0
"12173",0,0.0909090909090909,0.0752444134078212,0.333333333333333,0,0,0,0.0666666666666667,0,0,0
"12174",0.15,0,0.668121508379888,0.833333333333333,0.473684210526316,0.25,0.2,0.0666666666666667,0.429,0.5,0
"12175",0.05,0.0909090909090909,0.665851955307263,0.333333333333333,0.315789473684211,0.125,0.2,0.366666666666667,0,0.5,0.857
"12176",0.2,0,0.513268156424581,0.333333333333333,0.350877192982456,0.375,0.1,0.1,0.5,0.467,0.8
"12178",0,0.0909090909090909,0.386696927374302,0.166666666666667,0.140350877192982,0.125,0.2,0.266666666666667,0,0.4,0
"12179",0,0,0.387569832402235,0.5,0.315789473684211,0.25,0.1,0.133333333333333,0.571,0.5,1
"12180",0.4,0,0.384601955307263,0.5,0,0.375,0.2,0.0333333333333333,0,0,0
"12182",0,0,0.298184357541899,0,0.0701754385964912,0,0,0.133333333333333,0.5,0.333,0.5
"12183",0.3,0,0.584497206703911,0.333333333333333,0.56140350877193,0,0.4,0,0,0.632,0.889
"12184",0.15,0.0909090909090909,0.51536312849162,0.166666666666667,0.298245614035088,0.125,0.2,0.266666666666667,0,0.545,0.714
"12185",0,0,0.442562849162011,0.166666666666667,0,0.125,0.1,0.166666666666667,0,0,0
"12186",0.1,0,0.427199720670391,0,0.210526315789474,0,0.1,0.2,0.333,0.308,1
"12190",0.1,0,0.315642458100559,0.166666666666667,0.175438596491228,0.125,0.2,0.133333333333333,0,0.5,1
"12191",0.05,0,0.284217877094972,0.333333333333333,0.140350877192982,0,0.1,0.1,0.667,0.6,0
"12193",0,0,0.109287709497207,0,0.0350877192982456,0,0.1,0.0666666666666667,0,0.5,0
"12194",0.05,0,0.0935754189944134,0,0,0,0,0,0,0,0
"12195",0.05,0,0.638093575418994,0.666666666666667,0.578947368421053,0,0.1,0.3,0.5,0.524,0.889
"12196",0.4,0,0.567039106145251,0.833333333333333,0.315789473684211,0.375,0.3,0.166666666666667,0,0.5,1
"12200",0.1,0,0.424930167597765,0.166666666666667,0.0526315789473684,0.125,0,0.1,0,0.5,0.5
"12201",0.25,0,0.369413407821229,0.166666666666667,0.105263157894737,0.125,0.2,0,0,0.286,1
"12202",0.1,0,0.335370111731844,0.333333333333333,0.087719298245614,0.125,0,0.0666666666666667,0.2,0.222,0
"12203",0,0,0.284217877094972,0.5,0.087719298245614,0,0,0.166666666666667,0.333,0.5,0
"12204",0,0,0.180865921787709,0.166666666666667,0.0701754385964912,0,0.2,0.0333333333333333,0,0.25,1
"12205",0,0,0.00506284916201117,0,0,0,0,0.0333333333333333,0,0,0
"12206",0.3,0.0909090909090909,0.708624301675978,0.166666666666667,0.315789473684211,0.25,0.7,0.166666666666667,0.25,0.429,1
"12207",0.15,0,0.687325418994413,0.166666666666667,0.228070175438596,0,0,0.0666666666666667,0.333,0.5,0.667
"12211",0.05,0,0.578561452513967,0.333333333333333,0.385964912280702,0.125,0.2,0.266666666666667,0.167,0.5,0.5
"12212",0.2,0,0.419867318435754,0.333333333333333,0.280701754385965,0,0.4,0.0666666666666667,0,0.714,1
"12213",0.1,0,0.386522346368715,0.333333333333333,0.087719298245614,0.125,0,0.133333333333333,0.333,0.143,1
"12215",0.4,0.181818181818182,0.795914804469274,0.333333333333333,0.315789473684211,0,0.4,0.366666666666667,0,0.5,0.8
"12216",0.3,0,0.619762569832402,0.333333333333333,0.350877192982456,0.5,0.3,0.133333333333333,0.333,0.563,1
"12218",0.2,0,0.568784916201117,0.333333333333333,0.43859649122807,0.125,0.5,0.1,0.5,0.647,1
"12219",0,0,0.193784916201117,0.666666666666667,0,0.125,0.1,0.0666666666666667,0,0,0
"12220",0,0,0.472590782122905,0.333333333333333,0.140350877192982,0.125,0.1,0.133333333333333,0,1,1
"12221",0.2,0,0.402234636871508,0.166666666666667,0.175438596491228,0,0.3,0.2,1,0.5,1
"12222",0,0,0.266236033519553,0.666666666666667,0.0701754385964912,0.125,0.2,0.2,0,1,0
"12224",0.05,0.0909090909090909,0.61627094972067,0.333333333333333,0.43859649122807,0.5,0,0.133333333333333,0.25,0.429,0.714
"12225",0.05,0,0.54713687150838,0.166666666666667,0.210526315789474,0.25,0.4,0.266666666666667,0,0.6,0.667
"12226",0.2,0,0.527409217877095,0,0.228070175438596,0.125,0.4,0.1,0.333,0.6,0
"12227",0.1,0,0.461941340782123,0.666666666666667,0.0701754385964912,0,0.1,0.166666666666667,0,0.4,0
"12228",0.15,0,0.288058659217877,0.5,0.210526315789474,0.25,0.2,0,1,0.8,1
"12229",0.25,0,0.478177374301676,0.5,0.192982456140351,0.125,0,0.0333333333333333,0.5,0.5,0
"12231",0.1,0,0.265188547486033,0.166666666666667,0.087719298245614,0.125,0,0.0666666666666667,0.5,0.333,0
"12232",0.05,0,0.254713687150838,0.166666666666667,0,0.125,0,0.133333333333333,0,0,0
"12233",0,0.0909090909090909,0.127967877094972,0.166666666666667,0.0701754385964912,0,0,0.0333333333333333,0,1,0
"12234",0.05,0,0.126920391061453,0.166666666666667,0.0175438596491228,0,0,0,0,0,0.5
"12236",0.6,0,0.59427374301676,0.166666666666667,0.0350877192982456,0.25,0.2,0,0,0.2,0
"12242",0,0,0.16497905027933,0,0.105263157894737,0,0,0.1,0,0.667,1
"12243",0,0,0.107367318435754,0.166666666666667,0,0,0,0,0,0,0
"12244",0.05,0.0909090909090909,0.0949720670391062,0,0,0,0,0.1,0,0,0
"12248",0.15,0,0.567562849162011,0.333333333333333,0.280701754385965,0,0.3,0.0333333333333333,0.667,0.368,0
"12254",0.15,0,0.421787709497207,0.5,0.263157894736842,0,0.2,0.133333333333333,0.5,0.636,0
"12255",0.2,0,0.366620111731844,0.666666666666667,0.105263157894737,0,0.2,0.0666666666666667,0.333,0.333,0.5
"12256",0,0,0.107716480446927,0,0,0,0,0.1,0,0,0
"12258",0.1,0,0.105621508379888,0,0,0,0,0,0,0,0
"12259",0,0,0.035090782122905,0.166666666666667,0,0,0,0,0,0,0
"12260",0,0.272727272727273,0.722939944134078,0.666666666666667,0.508771929824561,0,0.4,0.6,0,0.579,0.7
"12262",0.35,0,0.561277932960894,0,0.157894736842105,0,0.4,0.133333333333333,0.333,0.375,1
"12263",0,0,0.545041899441341,0.666666666666667,0.315789473684211,0,0.2,0.0666666666666667,0.667,0.467,0
"12264",0,0,0.424581005586592,0.666666666666667,0.192982456140351,0.125,0.2,0.333333333333333,0.375,0.333,1
"12266",0.05,0,0.335719273743017,0.166666666666667,0.157894736842105,0,0,0.0333333333333333,0.5,0.5,0.667
"12267",0.1,0,0.269727653631285,0.166666666666667,0,0,0.2,0.0333333333333333,0,0,0
"12269",0.2,0,0.683833798882682,0.166666666666667,0.087719298245614,0.125,0.2,0.133333333333333,0.2,0.111,1
"12270",0.45,0.0909090909090909,0.63320530726257,0.166666666666667,0.298245614035088,0.125,0.1,0.133333333333333,0.333,0.273,0.75
"12271",0,0,0.602828212290503,0.666666666666667,0.456140350877193,0.5,0.2,0.233333333333333,0,0.6,1
"12272",0.1,0.272727272727273,0.598463687150838,0.833333333333333,0.157894736842105,0.375,0,0.333333333333333,0,0.429,0.75
"12273",0.1,0,0.319483240223464,0.333333333333333,0.0526315789473684,0,0,0.1,0,0.333,0.333
"12274",0.05,0,0.511522346368715,0.5,0.157894736842105,0,0.1,0.0666666666666667,0.143,0.3,0.667
"12276",0.25,0,0.197800279329609,0,0.087719298245614,0.125,0,0.0666666666666667,0.333,0.333,0
"12277",0,0,0.14752094972067,0.333333333333333,0.0175438596491228,0,0,0.133333333333333,0,0,0.5
"12278",0.1,0,0.147171787709497,0.333333333333333,0.087719298245614,0,0.1,0.1,0,0.5,0.75
"12279",0.1,0,0.616445530726257,0.5,0.315789473684211,0.125,0.1,0.233333333333333,0,0.533,1
"12280",0,0,0.565467877094972,0.666666666666667,0.0701754385964912,0,0.2,0.0666666666666667,0,0,1
"12282",0.15,0.0909090909090909,0.526536312849162,0.166666666666667,0.210526315789474,0.375,0.2,0.133333333333333,0.6,0.444,1
"12283",0.2,0,0.515188547486033,0.5,0.315789473684211,0.125,0.1,0.166666666666667,0.4,0.381,0
"12285",0.1,0,0.385649441340782,0.333333333333333,0.087719298245614,0,0.1,0.0666666666666667,0.25,0.222,0
"12286",0.05,0,0.35195530726257,0.166666666666667,0.105263157894737,0,0.1,0.0666666666666667,0,0.429,0
"12287",0.1,0.181818181818182,0.263442737430168,0.333333333333333,0.0701754385964912,0,0,0.133333333333333,0,0.667,0
"12288",0,0.272727272727273,0.648743016759776,0.5,0.315789473684211,0,0.1,0.266666666666667,0.4,0.583,0.5
"12289",0.1,0.0909090909090909,0.630935754189944,0.833333333333333,0.263157894736842,0.125,0,0.166666666666667,0,0.583,0.25
"12291",0.1,0.0909090909090909,0.579958100558659,0.166666666666667,0.280701754385965,0,0.5,0.4,0,0.5,1
"12292",0.25,0.0909090909090909,0.548882681564246,0.666666666666667,0.087719298245614,0.25,0,0.1,0,0.25,1
"12294",0,0,0.297835195530726,0,0.157894736842105,0.125,0,0.133333333333333,0,0.2,0.7
"12295",0.15,0,0.228526536312849,0,0.087719298245614,0,0,0.133333333333333,0.25,0.4,0
"12296",0,0,0.130935754189944,0,0.105263157894737,0,0,0,0,0.75,0
"12297",0,0,0.0947974860335195,0.166666666666667,0,0,0.2,0,0,0,0
"12298",0,0,0.0747206703910615,0,0.0701754385964912,0,0.1,0,0,1,1
"12299",0.05,0.272727272727273,0.785789106145251,0.166666666666667,0.350877192982456,0.125,0.1,0.5,0,0.467,0.75
"12303",0.15,0.0909090909090909,0.263093575418994,0.166666666666667,0.12280701754386,0.125,0.2,0.1,0.25,0.375,0
"12304",0.35,0,0.443610335195531,0.166666666666667,0.192982456140351,0.125,0.1,0.133333333333333,0,0.25,0.833
"12306",0,0,0.358065642458101,0,0.298245614035088,0,0.1,0.1,0.2,0.429,1
"12307",0.05,0.272727272727273,0.349860335195531,0.666666666666667,0.140350877192982,0,0.1,0.2,0,0.444,0
"12308",0.05,0,0.129189944134078,0,0,0,0.1,0.1,0,0,0
"12309",0.1,0,0.60247905027933,0.166666666666667,0.333333333333333,0.25,0.3,0.233333333333333,0,0.5,0.75
"12310",0.05,0,0.579783519553073,0.333333333333333,0.12280701754386,0,0,0.1,1,0.154,1
"12311",0.4,0,0.550977653631285,0.166666666666667,0.105263157894737,0.125,0.2,0,0,0.286,0.667
"12312",0.05,0.181818181818182,0.545216480446927,0.666666666666667,0.192982456140351,0.125,0.1,0.366666666666667,0,0.4,0.75
"12313",0,0,0.286312849162011,0.666666666666667,0.105263157894737,0.125,0.1,0.1,0,0.429,0
"12314",0.1,0,0.404504189944134,0.333333333333333,0.157894736842105,0.375,0,0.166666666666667,0.333,0.5,0
"12315",0.05,0.272727272727273,0.302723463687151,0.166666666666667,0,0,0.1,0.2,0,0,0
"12317",0.05,0,0.251396648044693,0,0.087719298245614,0,0,0,0,0.4,0.25
"12319",0,0,0.108065642458101,0.166666666666667,0.105263157894737,0,0,0.0333333333333333,0,0.75,0
"12320",0.05,0.272727272727273,0.561801675977654,0.666666666666667,0.245614035087719,0,0.2,0.2,0,0.429,1
"12322",0.05,0.0909090909090909,0.490398044692737,0,0.175438596491228,0,0.1,0.0666666666666667,0,0.667,1
"12324",0,0.0909090909090909,0.303421787709497,0.333333333333333,0.0350877192982456,0.125,0,0.0333333333333333,0,0.2,0
"12325",0.05,0,0.491096368715084,0.166666666666667,0.228070175438596,0,0.3,0.133333333333333,1,0.714,1
"12328",0.05,0,0.324371508379888,0.333333333333333,0.140350877192982,0.375,0.1,0.166666666666667,0.2,0.2,0.75
"12330",0.1,0,0.175104748603352,0,0.105263157894737,0,0,0.0333333333333333,0,0.4,1
"12331",0,0,0.0618016759776536,0.333333333333333,0,0,0,0,0,0,0
"12333",0.5,0,0.631110335195531,0.166666666666667,0.175438596491228,0.125,0.1,0.233333333333333,0,1,0
"12335",0.2,0,0.54661312849162,0.666666666666667,0.280701754385965,0.375,0.4,0.1,1,0.636,0
"12337",0.05,0,0.579958100558659,0,0.368421052631579,0.125,0,0.2,0,0.471,0.625
"12338",0.05,0,0.442562849162011,0.333333333333333,0.368421052631579,0,0.2,0.0666666666666667,0.5,0.6,0.8
"12339",0.05,0.0909090909090909,0.307087988826816,0.166666666666667,0.105263157894737,0.125,0,0.166666666666667,0,0.4,0.5
"12340",0,0,0.128142458100559,0,0.0350877192982456,0,0,0,0,0,1
"12341",0,0,0.00855446927374302,0,0,0,0,0.0333333333333333,0,0,0
"12342",0.05,0.0909090909090909,0.560928770949721,0.333333333333333,0.385964912280702,0,0.5,0.133333333333333,0,0.727,0.75
"12344",0,0,0.456354748603352,0.166666666666667,0.157894736842105,0,0.4,0.166666666666667,0.5,0.375,1
"12345",0.05,0,0.408868715083799,0.5,0.0350877192982456,0.125,0.5,0.133333333333333,0,0.143,0
"12346",0.1,0.181818181818182,0.35247905027933,0,0.087719298245614,0.125,0.2,0.333333333333333,0,0.286,0.333
"12347",0.05,0,0.497730446927374,0.166666666666667,0.175438596491228,0,0.2,0.1,0,0.273,1
"12349",0.05,0,0.234462290502793,0.166666666666667,0.0701754385964912,0,0,0.2,0,1,0
"12352",0,0.181818181818182,0.145949720670391,0,0.0701754385964912,0,0.1,0.1,0,0.667,0
"12353",0.05,0,0.145949720670391,0.333333333333333,0.0701754385964912,0,0.1,0,0,0.667,0
"12354",0,0,0.0949720670391062,0,0,0,0,0.133333333333333,0,0,0
"12355",0,0.0909090909090909,0.528980446927374,0.333333333333333,0.140350877192982,0.125,0,0.133333333333333,0,0.364,0
"12356",0.25,0,0.458449720670391,0,0.140350877192982,0.25,0.1,0.0666666666666667,0,0.444,0
"12357",0.1,0,0.458100558659218,0.333333333333333,0.385964912280702,0,0,0.0666666666666667,0.571,0.667,1
"12358",0.1,0,0.455831005586592,0.5,0.385964912280702,0.25,0.2,0.133333333333333,0.4,0.538,0.857
"12362",0.25,0,0.373079608938547,0.333333333333333,0.210526315789474,0.125,0.1,0,0,0.714,0.667
"12364",0,0,0.209497206703911,0,0.0350877192982456,0,0,0.1,0,0.2,0
"12366",0.1,0,0.0895600558659218,0,0,0.125,0,0,0,0,0
"12367",0.2,0,0.61836592178771,0.166666666666667,0.315789473684211,0.375,0.2,0.0666666666666667,0.2,0.5,1
"12368",0.15,0.181818181818182,0.617143854748603,0.833333333333333,0.368421052631579,0.125,0.2,0.233333333333333,0.5,0.421,0.5
"12369",0.15,0.0909090909090909,0.616096368715084,0.166666666666667,0.280701754385965,0,0,0.133333333333333,0.571,0.455,0.667
"12370",0.15,0.181818181818182,0.529504189944134,0.166666666666667,0.0701754385964912,0.25,0.1,0.0666666666666667,0,0.4,0
"12371",0,0,0.251571229050279,0.5,0.0350877192982456,0.25,0.1,0.0666666666666667,0,0,1
"12372",0.1,0,0.528805865921788,0,0.175438596491228,0.625,0.1,0.133333333333333,0,0.714,0
"12374",0.15,0,0.271997206703911,0,0,0.125,0.1,0,0,0,0
"12375",0,0,0.181215083798883,0,0.0526315789473684,0,0,0.0666666666666667,0.5,0.167,0
"12376",0,0,0.143331005586592,0.166666666666667,0,0,0,0.0333333333333333,0,0,0
"12377",0,0,0.0885125698324022,0.166666666666667,0.0350877192982456,0,0,0,0,0.5,0
"12379",0.1,0.0909090909090909,0.614699720670391,0.666666666666667,0.350877192982456,0,0.6,0.233333333333333,0,0.714,0
"12381",0.1,0,0.549930167597765,0,0.298245614035088,0,0.3,0.166666666666667,0.5,0.5,1
"12383",0.15,0,0.408519553072626,0,0.0526315789473684,0,0.3,0.0666666666666667,0,0.143,1
"12385",0.05,0.0909090909090909,0.285265363128492,0.333333333333333,0,0,0,0.1,0,0,0
"12386",0.05,0.181818181818182,0.216305865921788,0.333333333333333,0,0,0.2,0.1,0,0,0
"12388",0.05,0.181818181818182,0.655377094972067,0.5,0.596491228070175,0.125,0.4,0.133333333333333,0.333,0.423,1
"12390",0.1,0.0909090909090909,0.471368715083799,0.333333333333333,0.157894736842105,0.125,0.2,0.133333333333333,0.333,0.333,0.8
"12391",0.2,0,0.408344972067039,0.5,0.157894736842105,0,0.2,0.1,0.5,0.375,0
"12392",0.25,0,0.411312849162011,0.166666666666667,0.0350877192982456,0,0.2,0,0,0.333,0
"12396",0,0,0.0263617318435754,0.166666666666667,0,0,0,0,0,0,0
"12397",0.1,0,0.739350558659218,0.333333333333333,0.385964912280702,0.125,0.3,0.333333333333333,0.333,0.474,0.6
"12398",0.1,0,0.698498603351955,0.666666666666667,0.43859649122807,0.125,0,0.433333333333333,0,0.571,0.9
"12399",0.5,0.0909090909090909,0.673708100558659,0.666666666666667,0.263157894736842,0.25,0.4,0.133333333333333,0.5,0.417,0.8
"12400",0.15,0,0.670740223463687,0.166666666666667,0.175438596491228,0.125,0.3,0,0.4,0.364,0
"12402",0,0,0.440642458100559,0.166666666666667,0.0350877192982456,0,0.1,0.1,0,0,0.5
"12403",0.1,0.0909090909090909,0.28072625698324,0.5,0.263157894736842,0,0.2,0.0666666666666667,1,0.6,1
"12404",0,0,0.131983240223464,0.333333333333333,0.0350877192982456,0,0,0,0,0.5,0
"12405",0,0,0.0916550279329609,0,0,0,0,0.0666666666666667,0,0,0
"12406",0,0.0909090909090909,0.61784217877095,0.666666666666667,0.210526315789474,0.25,0.4,0.266666666666667,0.333,0.455,0.5
"12409",0.05,0,0.471892458100559,0,0.245614035087719,0.125,0.1,0.0666666666666667,1,0.75,0.5
"12410",0,0,0.351082402234637,0.333333333333333,0.192982456140351,0,0,0.2,0,0.667,1
"12412",0.15,0,0.37395251396648,0.333333333333333,0.175438596491228,0.25,0.2,0.0666666666666667,0,0.444,1
"12413",0,0,0.368191340782123,0.333333333333333,0.157894736842105,0.125,0,0.1,0.667,0.667,0.75
"12414",0,0,0.232541899441341,0.5,0.0350877192982456,0.25,0.2,0.133333333333333,0,0.333,0
"12417",0.2,0,0.565817039106145,0.166666666666667,0.333333333333333,0.125,0.3,0.0666666666666667,0.5,0.471,1
"12418",0.05,0.181818181818182,0.530377094972067,0.5,0.105263157894737,0.125,0.2,0.133333333333333,0,0.75,0
"12420",0,0,0.250872905027933,0.333333333333333,0.0526315789473684,0,0,0.0333333333333333,0.167,0.167,0
"12421",0.05,0,0.580132681564246,0.333333333333333,0.263157894736842,0,0.4,0.2,0.4,0.5,0.75
"12422",0.1,0.181818181818182,0.350034916201117,0.666666666666667,0.0350877192982456,0,0.1,0.2,0,0.5,0
"12423",0,0,0.320006983240223,0.666666666666667,0.0526315789473684,0.25,0,0.1,1,1,0
"12424",0,0,0.265537709497207,0.5,0.0350877192982456,0,0,0.0333333333333333,0,0.25,0
"12425",0.15,0,0.265188547486033,0,0.0701754385964912,0,0,0.0666666666666667,0,0.333,0
"12426",0.65,0,0.715782122905028,0.833333333333333,0.350877192982456,0.5,0.5,0.0333333333333333,0.5,0.571,0.6
"12428",0,0.0909090909090909,0.638268156424581,1,0.473684210526316,0.125,0.3,0.366666666666667,0,0.733,0.833
"12430",0.1,0,0.318261173184358,0.333333333333333,0.0526315789473684,0.125,0.2,0.0333333333333333,1,0.333,0
"12431",0.45,0,0.532646648044693,0.5,0.157894736842105,0.25,0.1,0.166666666666667,0.333,0.4,0
"12432",0,0,0.354574022346369,0.166666666666667,0.192982456140351,0,0.1,0.0333333333333333,0.5,0.5,0
"12433",0,0.0909090909090909,0.233414804469274,0.333333333333333,0.0701754385964912,0.125,0,0.133333333333333,0,0.667,0
"12434",0,0,0.0872905027932961,0,0,0,0,0,0,0,0
"12435",0.5,0,0.664629888268156,0.166666666666667,0.43859649122807,0.125,0.3,0.166666666666667,0.571,0.5,0.75
"12438",0.25,0,0.550453910614525,0.333333333333333,0.210526315789474,0.25,0.6,0.333333333333333,0,0.333,0.667
"12439",0,0,0.0888617318435754,0.166666666666667,0,0,0,0,0,0,0
"12440",0.25,0.0909090909090909,0.611208100558659,0.5,0.43859649122807,0,0.2,0.133333333333333,0.5,0.625,1
"12441",0.25,0,0.410789106145251,0.166666666666667,0.105263157894737,0.25,0.1,0.0333333333333333,0,0.429,0
